,회사명,거래소코드,회계년도,BETA,CAPM
382,(주)에이프로젠바이오로직스,3060,2022/12,1.1234166129961194,1.1234166129961194
383,(주)에이프로젠바이오로직스,3060,2023/12,-0.23580068514454158,-0.23580068514454158
384,(주)엔케이,85310,2020/12,1.6838221610132467,1.6838221610132467
385,(주)엔케이,85310,2021/12,1.8133893291114294,1.8133893291114294
386,(주)엔케이,85310,2022/12,1.3360093291023527,1.3360093291023527
387,(주)엔케이,85310,2023/12,0.5977342823436982,0.5977342823436982
388,(주)엘앤에프,66970,2020/12,1.1976271251650032,1.1976271251650032
389,(주)엘앤에프,66970,2021/12,1.0879661789460988,1.0879661789460988
390,(주)엘앤에프,66970,2022/12,1.7604164053858373,1.7604164053858373
391,(주)엘앤에프,66970,2023/12,1.7870711671322894,1.7870711671322894
392,(주)엘에스,6260,2020/12,1.3205057023387687,1.3205057023387687
393,(주)엘에스,6260,2021/12,1.320820279871986,1.320820279871986
394,(주)엘에스,6260,2022/12,1.1069506793507224,1.1069506793507224
395,(주)엘에스,6260,2023/12,1.206037474656237,1.206037474656237
396,(주)엘에스네트웍스,680,2020/12,0.9410521582640775,0.9410521582640775
397,(주)엘에스네트웍스,680,2021/12,1.5557651667054144,1.5557651667054144
398,(주)엘에스네트웍스,680,2022/12,1.4549953971119687,1.4549953971119687
399,(주)엘에스네트웍스,680,2023/12,0.7128875275451041,0.7128875275451041
400,(주)엘에프,93050,2020/12,0.8302025944878616,0.8302025944878616
401,(주)엘에프,93050,2021/12,0.848860398060265,0.848860398060265
402,(주)엘에프,93050,2022/12,0.8382200213988074,0.8382200213988074
403,(주)엘에프,93050,2023/12,0.24581269815598278,0.24581269815598278
404,(주)엘엑스세미콘,108320,2020/12,0.7785997438141521,0.7785997438141521
405,(주)엘엑스세미콘,108320,2021/12,2.022913792152513,2.022913792152513
406,(주)엘엑스세미콘,108320,2022/12,1.6218704638242945,1.6218704638242945
407,(주)엘엑스세미콘,108320,2023/12,0.9639500398820757,0.9639500398820757
408,(주)엘엑스인터내셔널,1120,2020/12,1.5496460472295672,1.5496460472295672
409,(주)엘엑스인터내셔널,1120,2021/12,0.8064590205815956,0.8064590205815956
410,(주)엘엑스인터내셔널,1120,2022/12,0.8233401909288891,0.8233401909288891
411,(주)엘엑스인터내셔널,1120,2023/12,1.1056440498274083,1.1056440498274083
412,(주)엘엑스하우시스,108670,2020/12,0.6956005290195213,0.6956005290195213
413,(주)엘엑스하우시스,108670,2021/12,1.2472721525528374,1.2472721525528374
414,(주)엘엑스하우시스,108670,2022/12,1.6459185393715066,1.6459185393715066
415,(주)엘엑스하우시스,108670,2023/12,0.7762176068418085,0.7762176068418085
416,(주)엘지,3550,2020/12,1.3441018281477388,1.3441018281477388
417,(주)엘지,3550,2021/12,0.8954677173142315,0.8954677173142315
418,(주)엘지,3550,2022/12,0.8042605371738758,0.8042605371738758
419,(주)엘지,3550,2023/12,1.0424467840287297,1.0424467840287297
420,(주)엘지생활건강,51900,2020/12,0.5814870567351224,0.5814870567351224
421,(주)엘지생활건강,51900,2021/12,0.7560883817809234,0.7560883817809234
422,(주)엘지생활건강,51900,2022/12,0.8460772545450783,0.8460772545450783
423,(주)엘지생활건강,51900,2023/12,1.873964806684943,1.873964806684943
424,(주)엘지에너지솔루션,373220,2020/12,,
425,(주)엘지에너지솔루션,373220,2021/12,,
426,(주)엘지에너지솔루션,373220,2022/12,,
427,(주)엘지에너지솔루션,373220,2023/12,1.1714850001840729,1.1714850001840729
428,(주)엘지유플러스,32640,2020/12,0.8754783132809736,0.8754783132809736
429,(주)엘지유플러스,32640,2021/12,0.805082252837165,0.805082252837165
430,(주)엘지유플러스,32640,2022/12,0.5308916648351711,0.5308916648351711
431,(주)엘지유플러스,32640,2023/12,0.36120383674201323,0.36120383674201323
432,(주)엘지헬로비전,37560,2020/12,1.4621629549950015,1.4621629549950015
433,(주)엘지헬로비전,37560,2021/12,1.5909839457205528,1.5909839457205528
434,(주)엘지헬로비전,37560,2022/12,1.493041231819375,1.493041231819375
435,(주)엘지헬로비전,37560,2023/12,0.7155050566810004,0.7155050566810004
436,(주)엘지화학,51910,2020/12,1.5205431428254064,1.5205431428254064
437,(주)엘지화학,51910,2021/12,0.6482703595788529,0.6482703595788529
438,(주)엘지화학,51910,2022/12,1.84396388463619,1.84396388463619
439,(주)엘지화학,51910,2023/12,2.056693409902559,2.056693409902559
440,(주)엠씨넥스,97520,2020/12,1.1621932350768374,1.1621932350768374
441,(주)엠씨넥스,97520,2021/12,1.638124437544845,1.638124437544845
442,(주)엠씨넥스,97520,2022/12,1.0774684359320765,1.0774684359320765
443,(주)엠씨넥스,97520,2023/12,0.5343638432005454,0.5343638432005454
444,(주)영풍,670,2020/12,0.7939203520252341,0.7939203520252341
445,(주)영풍,670,2021/12,0.9623328778784698,0.9623328778784698
446,(주)영풍,670,2022/12,1.2841971028830008,1.2841971028830008
447,(주)영풍,670,2023/12,1.0385064580064858,1.0385064580064858
448,(주)예스코홀딩스,15360,2020/12,0.5302772561297203,0.5302772561297203
449,(주)예스코홀딩스,15360,2021/12,0.18359051844568028,0.18359051844568028
450,(주)예스코홀딩스,15360,2022/12,0.1446216595012711,0.1446216595012711
451,(주)예스코홀딩스,15360,2023/12,0.260165651279472,0.260165651279472
452,(주)오뚜기,7310,2020/12,0.4314314692651839,0.4314314692651839
453,(주)오뚜기,7310,2021/12,0.49055099576440886,0.49055099576440886
454,(주)오뚜기,7310,2022/12,0.1937753075362082,0.1937753075362082
455,(주)오뚜기,7310,2023/12,0.5971336683390084,0.5971336683390084
456,(주)오리온,271560,2020/12,0.45055509915366837,0.45055509915366837
457,(주)오리온,271560,2021/12,0.5844969399729786,0.5844969399729786
458,(주)오리온,271560,2022/12,-0.01852628730790332,-0.01852628730790332
459,(주)오리온,271560,2023/12,-0.18545888229263102,-0.18545888229263102
460,(주)오리온홀딩스,1800,2020/12,0.8374712192823777,0.8374712192823777
461,(주)오리온홀딩스,1800,2021/12,0.6756727639345854,0.6756727639345854
462,(주)오리온홀딩스,1800,2022/12,0.2090257305046433,0.2090257305046433
463,(주)오리온홀딩스,1800,2023/12,0.11206551400115476,0.11206551400115476
464,(주)와이투솔루션,11690,2020/12,1.429382420444881,1.429382420444881
465,(주)와이투솔루션,11690,2021/12,0.0,0.0
466,(주)와이투솔루션,11690,2022/12,1.8561430830976298,1.8561430830976298
467,(주)와이투솔루션,11690,2023/12,0.5708658983537934,0.5708658983537934
468,(주)우성,6980,2020/12,1.5194620006430857,1.5194620006430857
469,(주)우성,6980,2021/12,1.0772782833055774,1.0772782833055774
470,(주)우성,6980,2022/12,1.9172818842698933,1.9172818842698933
471,(주)우성,6980,2023/12,0.4311277405651768,0.4311277405651768
472,(주)우신시스템,17370,2020/12,0.7665055317633614,0.7665055317633614
473,(주)우신시스템,17370,2021/12,1.1310635400611815,1.1310635400611815
474,(주)우신시스템,17370,2022/12,2.1798458695154053,2.1798458695154053
475,(주)우신시스템,17370,2023/12,1.1081885286415252,1.1081885286415252
476,(주)우진,105840,2020/12,0.8767157630592435,0.8767157630592435
477,(주)우진,105840,2021/12,1.9505040993353497,1.9505040993353497
478,(주)우진,105840,2022/12,1.1053655502160789,1.1053655502160789
479,(주)우진,105840,2023/12,1.8560976968630358,1.8560976968630358
480,(주)웅진,16880,2020/12,0.5479450385222457,0.5479450385222457
481,(주)웅진,16880,2021/12,1.009392469464999,1.009392469464999
482,(주)웅진,16880,2022/12,1.1989745794861046,1.1989745794861046
483,(주)웅진,16880,2023/12,1.7502444842869183,1.7502444842869183
484,(주)웅진씽크빅,95720,2020/12,2.461861676309674,2.461861676309674
485,(주)웅진씽크빅,95720,2021/12,1.7176565210478538,1.7176565210478538
486,(주)웅진씽크빅,95720,2022/12,1.3244375464472269,1.3244375464472269
487,(주)웅진씽크빅,95720,2023/12,0.8290405459234083,0.8290405459234083
488,(주)원림,5820,2020/12,0.565554641496616,0.565554641496616
489,(주)원림,5820,2021/12,1.3317644420222108,1.3317644420222108
490,(주)원림,5820,2022/12,0.8212409109946379,0.8212409109946379
491,(주)원림,5820,2023/12,0.3285696251496555,0.3285696251496555
492,(주)위스컴,24070,2020/12,0.8248558580271219,0.8248558580271219
493,(주)위스컴,24070,2021/12,1.9523003401091938,1.9523003401091938
494,(주)위스컴,24070,2022/12,0.9437337368973583,0.9437337368973583
495,(주)위스컴,24070,2023/12,0.5242323710719583,0.5242323710719583
496,(주)유니드,14830,2020/12,0.7894021158781108,0.7894021158781108
497,(주)유니드,14830,2021/12,1.168662658374082,1.168662658374082
498,(주)유니드,14830,2022/12,1.2914570531471732,1.2914570531471732
499,(주)유니드,14830,2023/12,1.236440839752166,1.236440839752166
500,(주)유유제약,220,2020/12,0.9878721798050305,0.9878721798050305
501,(주)유유제약,220,2021/12,2.7157062544783996,2.7157062544783996
502,(주)유유제약,220,2022/12,1.093681614167104,1.093681614167104
503,(주)유유제약,220,2023/12,0.5031574882647581,0.5031574882647581
504,(주)유한양행,100,2020/12,0.6524932564261533,0.6524932564261533
505,(주)유한양행,100,2021/12,1.054191233430703,1.054191233430703
506,(주)유한양행,100,2022/12,0.41120286944517037,0.41120286944517037
507,(주)유한양행,100,2023/12,1.0212412462187133,1.0212412462187133
508,(주)이노션,214320,2020/12,0.946623289085116,0.946623289085116
509,(주)이노션,214320,2021/12,0.4048446988056555,0.4048446988056555
510,(주)이노션,214320,2022/12,0.48222134025131347,0.48222134025131347
511,(주)이노션,214320,2023/12,0.29182283294603084,0.29182283294603084
512,(주)인팩,23810,2020/12,0.6669626194977621,0.6669626194977621
513,(주)인팩,23810,2021/12,1.841956493378881,1.841956493378881
514,(주)인팩,23810,2022/12,1.3966241737885987,1.3966241737885987
515,(주)인팩,23810,2023/12,0.6427216755183204,0.6427216755183204
516,(주)제이에스코퍼레이션,194370,2020/12,1.3204211006006534,1.3204211006006534
517,(주)제이에스코퍼레이션,194370,2021/12,1.0193421584715823,1.0193421584715823
518,(주)제이에스코퍼레이션,194370,2022/12,1.3994770927768732,1.3994770927768732
519,(주)제이에스코퍼레이션,194370,2023/12,0.43871909708922824,0.43871909708922824
520,(주)제일기획,30000,2020/12,1.0966433497329522,1.0966433497329522
521,(주)제일기획,30000,2021/12,0.8973878083729441,0.8973878083729441
522,(주)제일기획,30000,2022/12,0.1816049727852883,0.1816049727852883
523,(주)제일기획,30000,2023/12,0.4528362141103768,0.4528362141103768
524,(주)제주항공,89590,2020/12,1.7119195663863966,1.7119195663863966
525,(주)제주항공,89590,2021/12,0.7077854666545783,0.7077854666545783
526,(주)제주항공,89590,2022/12,1.0308511599697165,1.0308511599697165
527,(주)제주항공,89590,2023/12,0.5659650539279049,0.5659650539279049
528,(주)종근당,185750,2020/12,0.9495187813147884,0.9495187813147884
529,(주)종근당,185750,2021/12,1.4091096126700677,1.4091096126700677
530,(주)종근당,185750,2022/12,0.5316803383976575,0.5316803383976575
531,(주)종근당,185750,2023/12,0.8535995374831095,0.8535995374831095
532,(주)주성코퍼레이션,109070,2020/12,0.14688867743501582,0.14688867743501582
533,(주)주성코퍼레이션,109070,2021/12,0.0,0.0
534,(주)주성코퍼레이션,109070,2022/12,0.0,0.0
535,(주)주성코퍼레이션,109070,2023/12,0.0,0.0
536,(주)지누스,13890,2020/12,1.1323940554764966,1.1323940554764966
537,(주)지누스,13890,2021/12,0.8890543010024832,0.8890543010024832
538,(주)지누스,13890,2022/12,0.9085759714513675,0.9085759714513675
539,(주)지누스,13890,2023/12,1.0605625480166725,1.0605625480166725
540,(주)지에스,78930,2020/12,0.6852306093464933,0.6852306093464933
541,(주)지에스,78930,2021/12,1.0584696179775792,1.0584696179775792
542,(주)지에스,78930,2022/12,0.6807685295453174,0.6807685295453174
543,(주)지에스,78930,2023/12,0.9266198220717337,0.9266198220717337
544,(주)지에스글로벌,1250,2020/12,1.5648800743989764,1.5648800743989764
545,(주)지에스글로벌,1250,2021/12,1.0136865890678295,1.0136865890678295
546,(주)지에스글로벌,1250,2022/12,1.406097421916957,1.406097421916957
547,(주)지에스글로벌,1250,2023/12,1.1335631618432767,1.1335631618432767
548,(주)지에스리테일,7070,2020/12,0.6489677008648248,0.6489677008648248
549,(주)지에스리테일,7070,2021/12,0.44429461184170754,0.44429461184170754
550,(주)지에스리테일,7070,2022/12,0.7664950103426673,0.7664950103426673
551,(주)지에스리테일,7070,2023/12,0.20106573769844366,0.20106573769844366
552,(주)진양홀딩스,100250,2020/12,0.5985555160346235,0.5985555160346235
553,(주)진양홀딩스,100250,2021/12,0.866334567495294,0.866334567495294
554,(주)진양홀딩스,100250,2022/12,0.6326285779656492,0.6326285779656492
555,(주)진양홀딩스,100250,2023/12,0.6178944073393594,0.6178944073393594
556,(주)청호ICT,12600,2020/12,1.9059308370823869,1.9059308370823869
557,(주)청호ICT,12600,2021/12,-0.1786060209323058,-0.1786060209323058
558,(주)청호ICT,12600,2022/12,0.0,0.0
559,(주)청호ICT,12600,2023/12,0.0,0.0
560,(주)카카오,35720,2020/12,0.5589105858855149,0.5589105858855149
561,(주)카카오,35720,2021/12,1.084875429461183,1.084875429461183
562,(주)카카오,35720,2022/12,1.469689343870126,1.469689343870126
563,(주)카카오,35720,2023/12,1.7832081128008808,1.7832081128008808
564,(주)카카오페이,377300,2020/12,,
565,(주)카카오페이,377300,2021/12,,
566,(주)카카오페이,377300,2022/12,2.695656297950697,2.695656297950697
567,(주)카카오페이,377300,2023/12,2.2320030734390004,2.2320030734390004
568,(주)케이씨씨,2380,2020/12,1.3258680949521828,1.3258680949521828
569,(주)케이씨씨,2380,2021/12,1.3476822914120525,1.3476822914120525
570,(주)케이씨씨,2380,2022/12,1.0587974713705992,1.0587974713705992
571,(주)케이씨씨,2380,2023/12,1.135778503777657,1.135778503777657
572,(주)케이씨티시,9070,2020/12,1.282178670403235,1.282178670403235
573,(주)케이씨티시,9070,2021/12,1.195173287932629,1.195173287932629
574,(주)케이씨티시,9070,2022/12,2.0268152357092113,2.0268152357092113
575,(주)케이씨티시,9070,2023/12,0.35863576671601777,0.35863576671601777
576,(주)케이에스에스해운,44450,2020/12,0.7784556377678042,0.7784556377678042
577,(주)케이에스에스해운,44450,2021/12,0.7316226358230811,0.7316226358230811
578,(주)케이에스에스해운,44450,2022/12,0.7836984896663037,0.7836984896663037
579,(주)케이에스에스해운,44450,2023/12,0.6438435527464643,0.6438435527464643
580,(주)케이이씨,92220,2020/12,1.4300455138967403,1.4300455138967403
581,(주)케이이씨,92220,2021/12,1.694817030589153,1.694817030589153
582,(주)케이이씨,92220,2022/12,1.4967007019253102,1.4967007019253102
583,(주)케이이씨,92220,2023/12,0.7477646742988338,0.7477646742988338
584,(주)케이티,30200,2020/12,0.7070865637804459,0.7070865637804459
585,(주)케이티,30200,2021/12,0.3436196152812189,0.3436196152812189
586,(주)케이티,30200,2022/12,0.13649144605018973,0.13649144605018973
587,(주)케이티,30200,2023/12,0.14657534272741157,0.14657534272741157
588,(주)케이티씨에스,58850,2020/12,1.1308917409808614,1.1308917409808614
589,(주)케이티씨에스,58850,2021/12,1.5006792294950924,1.5006792294950924
590,(주)케이티씨에스,58850,2022/12,0.974760417587221,0.974760417587221
591,(주)케이티씨에스,58850,2023/12,0.8628589164158,0.8628589164158
592,(주)케이티앤지,33780,2020/12,0.6465663613806667,0.6465663613806667
593,(주)케이티앤지,33780,2021/12,0.34774070997397194,0.34774070997397194
594,(주)케이티앤지,33780,2022/12,0.0732215696149002,0.0732215696149002
595,(주)케이티앤지,33780,2023/12,0.2526898116498518,0.2526898116498518
596,(주)코리아써키트,7810,2020/12,1.5327667663724296,1.5327667663724296
597,(주)코리아써키트,7810,2021/12,1.760243113056465,1.760243113056465
598,(주)코리아써키트,7810,2022/12,1.1849711103533058,1.1849711103533058
599,(주)코리아써키트,7810,2023/12,1.9328878009482389,1.9328878009482389
600,(주)크래프톤,259960,2020/12,,
601,(주)크래프톤,259960,2021/12,,
602,(주)크래프톤,259960,2022/12,1.3431028908109808,1.3431028908109808
603,(주)크래프톤,259960,2023/12,1.2150585292222822,1.2150585292222822
604,(주)키다리스튜디오,20120,2020/12,1.797390951970118,1.797390951970118
605,(주)키다리스튜디오,20120,2021/12,2.210055441532461,2.210055441532461
606,(주)키다리스튜디오,20120,2022/12,1.7583532533348174,1.7583532533348174
607,(주)키다리스튜디오,20120,2023/12,1.3222980914071238,1.3222980914071238
608,(주)태경비케이,14580,2020/12,1.5442223147285075,1.5442223147285075
609,(주)태경비케이,14580,2021/12,1.4152344204072256,1.4152344204072256
610,(주)태경비케이,14580,2022/12,1.5894734663171644,1.5894734663171644
611,(주)태경비케이,14580,2023/12,-0.04300425819603159,-0.04300425819603159
612,(주)태영건설,9410,2020/12,0.9879326611192992,0.9879326611192992
613,(주)태영건설,9410,2021/12,0.8766644482493627,0.8766644482493627
614,(주)태영건설,9410,2022/12,1.1655424989421506,1.1655424989421506
615,(주)태영건설,9410,2023/12,0.27075450478158675,0.27075450478158675
616,(주)테이팩스,55490,2020/12,1.1743580441725607,1.1743580441725607
617,(주)테이팩스,55490,2021/12,0.5249622638736933,0.5249622638736933
618,(주)테이팩스,55490,2022/12,1.0635659624716578,1.0635659624716578
619,(주)테이팩스,55490,2023/12,1.6407283972609497,1.6407283972609497
620,(주)티에이치엔,19180,2020/12,1.762944524341115,1.762944524341115
621,(주)티에이치엔,19180,2021/12,1.6852973564533211,1.6852973564533211
622,(주)티에이치엔,19180,2022/12,0.819922600442351,0.819922600442351
623,(주)티에이치엔,19180,2023/12,0.43724563022946683,0.43724563022946683
624,(주)팜스코,36580,2020/12,1.0279896075529826,1.0279896075529826
625,(주)팜스코,36580,2021/12,1.1726037586419356,1.1726037586419356
626,(주)팜스코,36580,2022/12,1.6859423439444001,1.6859423439444001
627,(주)팜스코,36580,2023/12,1.2661362518315848,1.2661362518315848
628,(주)포스코디엑스,22100,2020/12,1.0350153574665588,1.0350153574665588
629,(주)포스코디엑스,22100,2021/12,1.3351183603676577,1.3351183603676577
630,(주)포스코디엑스,22100,2022/12,0.93637012777927,0.93637012777927
631,(주)포스코디엑스,22100,2023/12,2.8042401623451885,2.8042401623451885
632,(주)포스코인터내셔널,47050,2020/12,1.315472796813022,1.315472796813022
633,(주)포스코인터내셔널,47050,2021/12,1.6054220522727807,1.6054220522727807
634,(주)포스코인터내셔널,47050,2022/12,1.4511976025532631,1.4511976025532631
635,(주)포스코인터내셔널,47050,2023/12,1.7636944508311776,1.7636944508311776
636,(주)포스코퓨처엠,3670,2020/12,1.4912000716163587,1.4912000716163587
637,(주)포스코퓨처엠,3670,2021/12,0.9119432417445636,0.9119432417445636
638,(주)포스코퓨처엠,3670,2022/12,1.8736107180057393,1.8736107180057393
639,(주)포스코퓨처엠,3670,2023/12,2.000474118427638,2.000474118427638
640,(주)풍산,103140,2020/12,1.0055643099474816,1.0055643099474816
641,(주)풍산,103140,2021/12,0.9698429107139316,0.9698429107139316
642,(주)풍산,103140,2022/12,1.297382532487981,1.297382532487981
643,(주)풍산,103140,2023/12,1.2680182751777933,1.2680182751777933
644,(주)풍산홀딩스,5810,2020/12,1.048002901242509,1.048002901242509
645,(주)풍산홀딩스,5810,2021/12,0.2297207959334957,0.2297207959334957
646,(주)풍산홀딩스,5810,2022/12,0.8968481103158282,0.8968481103158282
647,(주)풍산홀딩스,5810,2023/12,0.9309110881518773,0.9309110881518773
648,(주)플레이그램,9810,2020/12,1.4506380542955908,1.4506380542955908
649,(주)플레이그램,9810,2021/12,0.08383025586430237,0.08383025586430237
650,(주)플레이그램,9810,2022/12,0.6707719424984223,0.6707719424984223
651,(주)플레이그램,9810,2023/12,1.0146797240744674,1.0146797240744674
652,(주)하이브,352820,2020/12,,
653,(주)하이브,352820,2021/12,1.59066882258439,1.59066882258439
654,(주)하이브,352820,2022/12,1.973873189135801,1.973873189135801
655,(주)하이브,352820,2023/12,0.8899256522491905,0.8899256522491905
656,(주)하이스틸,71090,2020/12,1.336468078740266,1.336468078740266
657,(주)하이스틸,71090,2021/12,2.9442320255801608e-05,2.9442320255801608e-05
658,(주)하이스틸,71090,2022/12,1.8174319607007308,1.8174319607007308
659,(주)하이스틸,71090,2023/12,1.3340536331335524,1.3340536331335524
660,(주)한국전자홀딩스,6200,2020/12,1.1265979480527637,1.1265979480527637
661,(주)한국전자홀딩스,6200,2021/12,1.5730503921392172,1.5730503921392172
662,(주)한국전자홀딩스,6200,2022/12,1.4903253364469464,1.4903253364469464
663,(주)한국전자홀딩스,6200,2023/12,1.0197165039655371,1.0197165039655371
664,(주)한독,2390,2020/12,1.2164654879554493,1.2164654879554493
665,(주)한독,2390,2021/12,1.0529721913845105,1.0529721913845105
666,(주)한독,2390,2022/12,1.1546374573129394,1.1546374573129394
667,(주)한독,2390,2023/12,0.859957805500332,0.859957805500332
668,(주)한미글로벌건축사사무소,53690,2020/12,1.3029139403637047,1.3029139403637047
669,(주)한미글로벌건축사사무소,53690,2021/12,1.380329602910131,1.380329602910131
670,(주)한미글로벌건축사사무소,53690,2022/12,2.120106480216177,2.120106480216177
671,(주)한미글로벌건축사사무소,53690,2023/12,1.3496407524534284,1.3496407524534284
672,(주)한샘,9240,2020/12,0.5867670838155714,0.5867670838155714
673,(주)한샘,9240,2021/12,1.526836763400681,1.526836763400681
674,(주)한샘,9240,2022/12,1.111402672692801,1.111402672692801
675,(주)한샘,9240,2023/12,0.5748120722063312,0.5748120722063312
676,(주)한섬,20000,2020/12,0.48005141775081467,0.48005141775081467
677,(주)한섬,20000,2021/12,0.8731339696564938,0.8731339696564938
678,(주)한섬,20000,2022/12,0.6389469166132339,0.6389469166132339
679,(주)한섬,20000,2023/12,0.7954350942811809,0.7954350942811809
680,(주)한솔케미칼,14680,2020/12,1.0383161560127943,1.0383161560127943
681,(주)한솔케미칼,14680,2021/12,1.0791810084766562,1.0791810084766562
682,(주)한솔케미칼,14680,2022/12,1.9821355107801337,1.9821355107801337
683,(주)한솔케미칼,14680,2023/12,1.844216174597065,1.844216174597065
684,(주)한솔홈데코,25750,2020/12,1.5255287701133264,1.5255287701133264
685,(주)한솔홈데코,25750,2021/12,1.7155108044436125,1.7155108044436125
686,(주)한솔홈데코,25750,2022/12,1.5657654283091342,1.5657654283091342
687,(주)한솔홈데코,25750,2023/12,0.6538202624697158,0.6538202624697158
688,(주)한익스프레스,14130,2020/12,1.2942783102994657,1.2942783102994657
689,(주)한익스프레스,14130,2021/12,1.165287138901725,1.165287138901725
690,(주)한익스프레스,14130,2022/12,0.8714454949916406,0.8714454949916406
691,(주)한익스프레스,14130,2023/12,1.2026358428070298,1.2026358428070298
692,(주)한진,2320,2020/12,0.7038988484934329,0.7038988484934329
693,(주)한진,2320,2021/12,1.3975431826456883,1.3975431826456883
694,(주)한진,2320,2022/12,0.9693673224993349,0.9693673224993349
695,(주)한진,2320,2023/12,0.5221666146451575,0.5221666146451575
696,(주)한진중공업홀딩스,3480,2020/12,0.8500715093864601,0.8500715093864601
697,(주)한진중공업홀딩스,3480,2021/12,0.7402306149245379,0.7402306149245379
698,(주)한진중공업홀딩스,3480,2022/12,1.016097431297798,1.016097431297798
699,(주)한진중공업홀딩스,3480,2023/12,0.477377655152175,0.477377655152175
700,(주)한진칼,180640,2020/12,0.7594853415147602,0.7594853415147602
701,(주)한진칼,180640,2021/12,0.7925542624536833,0.7925542624536833
702,(주)한진칼,180640,2022/12,0.9078594833747996,0.9078594833747996
703,(주)한진칼,180640,2023/12,1.3704138794488259,1.3704138794488259
704,(주)한컴라이프케어,372910,2020/12,,
705,(주)한컴라이프케어,372910,2021/12,,
706,(주)한컴라이프케어,372910,2022/12,1.6767371928563406,1.6767371928563406
707,(주)한컴라이프케어,372910,2023/12,0.46550834748928277,0.46550834748928277
708,(주)한화,880,2020/12,1.2249802579740523,1.2249802579740523
709,(주)한화,880,2021/12,1.1730660350244486,1.1730660350244486
710,(주)한화,880,2022/12,1.2828082708180155,1.2828082708180155
711,(주)한화,880,2023/12,1.5667897966080342,1.5667897966080342
712,(주)현대리바트,79430,2020/12,1.1400388479281633,1.1400388479281633
713,(주)현대리바트,79430,2021/12,1.1339763823864144,1.1339763823864144
714,(주)현대리바트,79430,2022/12,1.1258239213971957,1.1258239213971957
715,(주)현대리바트,79430,2023/12,0.5336533103965331,0.5336533103965331
716,(주)현대미포조선,10620,2020/12,1.5425028522198796,1.5425028522198796
717,(주)현대미포조선,10620,2021/12,0.911028195834026,0.911028195834026
718,(주)현대미포조선,10620,2022/12,0.5881295888961425,0.5881295888961425
719,(주)현대미포조선,10620,2023/12,1.465161045651842,1.465161045651842
720,(주)현대백화점,69960,2020/12,0.7354404571293084,0.7354404571293084
721,(주)현대백화점,69960,2021/12,0.8248899768475738,0.8248899768475738
722,(주)현대백화점,69960,2022/12,0.6138301596150374,0.6138301596150374
723,(주)현대백화점,69960,2023/12,0.7393980635905355,0.7393980635905355
724,(주)현대퓨처넷,126560,2020/12,1.0154629434079758,1.0154629434079758
725,(주)현대퓨처넷,126560,2021/12,0.6943122220749756,0.6943122220749756
726,(주)현대퓨처넷,126560,2022/12,1.111682690494908,1.111682690494908
727,(주)현대퓨처넷,126560,2023/12,0.07940764699105553,0.07940764699105553
728,(주)현대홈쇼핑,57050,2020/12,1.2317023134664054,1.2317023134664054
729,(주)현대홈쇼핑,57050,2021/12,0.7769325263816204,0.7769325263816204
730,(주)현대홈쇼핑,57050,2022/12,0.5528376674963134,0.5528376674963134
731,(주)현대홈쇼핑,57050,2023/12,0.49269785226292806,0.49269785226292806
732,(주)호텔신라,8770,2020/12,1.0160381540416676,1.0160381540416676
733,(주)호텔신라,8770,2021/12,0.8909191359182056,0.8909191359182056
734,(주)호텔신라,8770,2022/12,0.6749494697741629,0.6749494697741629
735,(주)호텔신라,8770,2023/12,0.4082975039738178,0.4082975039738178
736,(주)화승엔터프라이즈,241590,2020/12,1.3608489296871582,1.3608489296871582
737,(주)화승엔터프라이즈,241590,2021/12,0.8447056769684995,0.8447056769684995
738,(주)화승엔터프라이즈,241590,2022/12,1.4215318741426908,1.4215318741426908
739,(주)화승엔터프라이즈,241590,2023/12,0.29908857225849467,0.29908857225849467
740,(주)화승인더스트리,6060,2020/12,1.4581958155086687,1.4581958155086687
741,(주)화승인더스트리,6060,2021/12,0.8353617448006623,0.8353617448006623
742,(주)화승인더스트리,6060,2022/12,1.3101435309186535,1.3101435309186535
743,(주)화승인더스트리,6060,2023/12,0.3496575599858352,0.3496575599858352
744,(주)화승코퍼레이션,13520,2020/12,1.0563046981811974,1.0563046981811974
745,(주)화승코퍼레이션,13520,2021/12,1.986705981147288,1.986705981147288
746,(주)화승코퍼레이션,13520,2022/12,1.0151520474750486,1.0151520474750486
747,(주)화승코퍼레이션,13520,2023/12,1.1380128482511533,1.1380128482511533
748,(주)화신,10690,2020/12,1.5450597021108057,1.5450597021108057
749,(주)화신,10690,2021/12,2.4353238688088257,2.4353238688088257
750,(주)화신,10690,2022/12,1.0730498427363764,1.0730498427363764
751,(주)화신,10690,2023/12,1.6313309271228977,1.6313309271228977
752,(주)황금에스티,32560,2020/12,1.4573356305107352,1.4573356305107352
753,(주)황금에스티,32560,2021/12,1.249006742439002,1.249006742439002
754,(주)황금에스티,32560,2022/12,1.3577644020464412,1.3577644020464412
755,(주)황금에스티,32560,2023/12,0.9897559240118562,0.9897559240118562
756,(주)효성,4800,2020/12,0.7256717122485813,0.7256717122485813
757,(주)효성,4800,2021/12,1.6530469367507894,1.6530469367507894
758,(주)효성,4800,2022/12,0.5840771319779461,0.5840771319779461
759,(주)효성,4800,2023/12,0.7137238781101094,0.7137238781101094
760,(주)휠라홀딩스,81660,2020/12,1.7586019889961941,1.7586019889961941
